88;D73;GASTROENTERITE, PRESUMÍVEL INFECÇÃO;DIARRÉIA OU VÔMITOS PRESUMIVELMENTE INFECCIOSOS / DISENTERIA NE / INTOXICAÇÃO ALIMENTAR / GRIPE GÁSTRICA;PERTURBAÇÕES DIGESTIVAS FUNCIONAIS D93 / ENTERITE E GASTRENTERITE NÃO-INFECCIOSAS D94, D99;;;;7;4;2
89;49;OUTROS PROCEDIMENTOS PREVENTIVOS;;;;;;2;1;2
90;R24;HEMOPTISE;TOSSE COM SANGUE;;;;;1;11;2
91;S20;CALOS/CALOSIDADES;;HIPERCERATOSE S80;;;;1;12;2
92;Y82;HIPOSPÁDIAS;;;;;;7;17;0
93;30;EXAME MÉDICO/AVALIAÇÃO DE SAÚDE - COMPLETO;;;;;;2;1;2
94;31;EXAME MÉDICO/AVALIAÇÃO DE  SAÚDE - PARCIAL;;;;;;2;1;2
95;32;TESTE DE SENSIBILIDADE;;;;;;2;1;2
96;33;EXAME MICROBIOLÓGICO/IMUNOLÓGICO;;;;;;2;1;2
97;34;ANÁLISE DE SANGUE;;;;;;2;1;2
98;35;ANÁLISE DE URINA;;;;;;2;1;2
99;36;ANÁLISE DE FEZES;;;;;;2;1;2
100;37;CITOLOGIA ESFOLIATIVA/HISTOLOGIA;;;;;;2;1;2
101;38;OUTRAS ANÁLISES LABORATORIAIS NE;;;;;;2;1;2
102;39;TESTE DE FUNÇÃO FÍSICA;;;;;;2;1;2
103;40;ENDOSCOPIA DIAGNÓSTICA;;;;;;2;1;2
104;41;RADIOLOGIA DIAGNÓSTICA;;;;;;2;1;2
105;42;ELETROCARDIOGRAMA;;;;;;2;1;2
106;43;OUTROS PROCEDIMENTOS DIAGNÓSTICOS;;;;;;2;1;2
107;44;VACINAÇÃO/MEDICAÇÃO PREVENTIVA;;;;;;2;1;2
108;45;EDUCAÇÃO EM SAÚDE/ACONSELHAMENTO/DIETA;;;;;;2;1;2
109;46;CONSULTA COM PROFISSIONAL DE APS;;;;;;2;1;2
110;47;CONSULTA COM ESPECIALISTA;;;;;;2;1;2
111;48;ESCLARECIMENTO/DISCUSSÃO DO MOTIVO DA CONSULTA;;;;;;2;1;2
112;50;MEDICAÇÃO/PRESCRIÇÃO/RENOVAÇÃO/ INJEÇÃO;;;;;;3;1;2
113;51;INCISÃO/DRENAGEM/ASPIRAÇÃO/REMOÇÃO;;CATETERIZAÇÃO -53;;;;3;1;2
114;52;EXCISÃO /BIOPSIA/REMOÇÃO/DEBRIDAMENTO/CAUTERIZAÇÃO;;;;;;3;1;2
115;53;CATETERIZAÇÃO/INTUBAÇÃO;;;;;;3;1;2
116;54;REPARAÇÃO/SUTURA/GESSO/PRÓTESE;;;;;;3;1;2
117;55;INJEÇÃO LOCAL /INFILTRAÇÃO;;;;;;3;1;2
118;56;LIGADURA/COMPRESSA /TAMPONAMENTO;;;;;;3;1;2
119;57;MEDICINA FÍSICA/REABILITAÇÃO;;;;;;3;1;2
120;58;ACONSELHAMENTO/ESCUTA TERAPÊUTICA;;;;;;3;1;2
121;59;OUTROS PROCEDIMENTOS TERAPÊUTICOS/PEQUENA CIRURGIA NE;;;;;;3;1;2
122;60;RESULTADOS DE ANÁLISES/PROCEDIMENTOS;;;;;;4;1;2
123;61;CONTRA REFERÊNCIA DE OUTRO PRESTADOR - RESULTADO DE EXAMES/TESTE/ ANÁLISE;;;;;;4;1;2
124;62;PROCEDIMENTO ADMINISTRATIVO;;;;;;5;1;2
125;63;CONSULTA DE SEGUIMENTO NÃO ESPECIFICADA;;;;;;5;1;2
126;64;EPISÓDIO / PROBLEMA INICIADO PELO PRESTADOR;;;;;;6;1;2
127;65;EPISÓDIO / PROBLEMA INICIADO POR OUTRO NE;;;;;;6;1;2
128;66;REFERENCIADO A OUTRO PRESTADOR /ENFERMEIRO /ASSISTENTE SOCIAL/TERAPEUTA;;MÉDICO -67;;;;6;1;2
129;67;REFERENCIADO PARA MÉDICO/ESPECIALISTA/CLÍNICA/HOSPITAL;;;;;;6;1;2
130;68;OUTRAS REFERENCIAÇÕES NE;;;;;;6;1;2
131;69;OUTRO MOTIVO DE CONSULTA NE;;;;;;6;1;2
132;A01;DOR GENERALIZADA /MÚLTIPLA;DOR CRÔNICA GENERALIZADA, DORES MÚLTIPLAS;DOR NÃO-ESPECÍFICA A29;;;;1;2;2
133;A02;ARREPIOS/ CALAFRIOS;CALAFRIOS, TREMORES;FEBRE A03;;;;1;2;2
134;A03;FEBRE;PIREXIA;COM EXANTEMAS A76, EXAUSTÃO PELO CALOR OU GOLPE DE CALOR A88;;;;1;2;2
135;A04;DEBILIDADE/CANSAÇO GERAL/FADIGA;DE FADIGA CRÔNICA, EXAUSTÃO, FADIGA, LASSIDÃO, LETARGIA, FADIGA PÓS-VIRAL;SENTIR-SE PACIENTE, MÁ-DISPOSIÇÃO A05 / MODORRA A29 / EXAUSTÃO PELO CALOR A88 / CANSAÇO POR DESFASAMENTO DE HORÁRIO (JETLAG) A88 / SONOLÊNCIA P06;;;;1;2;2
136;A05;SENTIR-SE DOENTE;MAL-ESTAR;SENESCÊNCIA, SENILIDADE P05, CAQUEXIA T08, MAL-NUTRIÇÃO T91;;;;1;2;2
137;A06;DESMAIO/SÍNCOPE;PERDA MOMENTÂNEA DA CONSCIÊNCIA, COLAPSO, CRISE VASOVAGAL;COMA A07 / SENTIR-SE TONTO/TONTURAS N17;;;;1;2;2
138;A07;COMA;LETARGIA;SÍNCOPE A06;;;;1;2;2
139;A08;INCHAÇO;ALTO, MASSA NE;GÂNGLIO LINFÁTICO B02, EDEMA KO7,ARTICULAÇÃO L20, MAMA X19;;;;1;2;2
140;A09;PROBLEMAS DE SUDORESE;HIPERIDROSE, SUORES NOTURNOS, PROBLEMAS DE TRANSPIRAÇÃO;DOENÇA DAS GLÂNDULAS SUDORÍPARAS S92;;;;1;2;2
141;A10;SANGRAMENTO/HEMORRAGIA NE;;;;;;1;2;2
142;A11;DORES TORÁCICAS NE;;DOR ATRIBUÍDA A CAUSAS CARDÍACAS K01, À PAREDE TORÁCICA L04, AO SISTEMA RESPIRATÓRIO R01;;;;1;2;2
143;A13;RECEIO/MEDO DO TRATAMENTO;RECEIO DAS CONSEQÜÊNCIAS DA MEDICAÇÃO OU DE QUALQUER TIPO DE TRATAMENTO;EFEITOS ADVERSOS DA MEDICAÇÃO A85, COMPLICAÇÕES DO TRATAMENTO MÉDICO OU CIRÚRGICO A87;;;;1;2;2
144;A16;CRIANÇA IRRITÁVEL;CHORO EXCESSIVO, BEBÊ AGITADO;CÓLICAS INFANTIS D01 / CRIANÇA OU ADULTO AGITADOS/IRRITÁVEIS P04;;;;1;2;2
145;A18;PREOCUPAÇÃO COM APARÊNCIA;PREOCUPAÇÃO COM A APARÊNCIA FÍSICA;PREOCUPAÇÃO COM O ASPECTO DAS ORELHAS H15, COM A APARÊNCIA RELACIONADA COM A GRAVIDEZ W21, MAMA X22;;;;1;2;2
146;A20;PEDIDO/DISCUSSÃO EUTANÁSIA;;;;;;1;2;2
147;A21;FATOR DE RISCO DE MALIGNIDADE;HISTÓRIA PESSOAL OU FAMILIAR, TRATAMENTO ANTERIOR, OU OUTROS FATORES DE RISCO DE MALIGNIDADE;;;;;1;2;2
148;A23;FATOR DE RISCO NE;CONTATO COM DOENÇA INFECCIOSA, HISTÓRIA PESSOAL OU FAMILIAR, EPISÓDIO ANTERIOR, OU OUTROS FATORES DE RISCO DE OUTRAS DOENÇAS;FATOR DE RISCO DE MALIGNIDADE A21, DE DOENÇA CARDIOVASCULAR K22;;;;1;2;2
149;A25;MEDO DE MORRER/MEDO DA MORTE;;;;;;1;2;2
150;A26;MEDO DE CÂNCER NE;;SE O PACIENTE TEM CÂNCER, CODIFIQUE A DOENÇA;;;RECEIO DE UM PACIENTE TER CÂNCER SEM O TER OU ATÉ O DIAGNÓSTICO SER CONFIRMADO;1;2;2
151;A27;MEDO DE OUTRA DOENÇA NE;;SE O PACIENTE TIVER UMA DOENÇA, CODIFIQUE-A;;;RECEIO DE UM PACIENTE TER OUTRA DOENÇA SEM A TER, OU ATÉ O DIAGNÓSTICO SER CONFIRMADO;1;2;2
152;A28;LIMITAÇÃO FUNCIONAL/INCAPACIDADE NE;RESTRIÇÃO DE UMA FUNÇÃO OU INCAPACIDADE QUE NÃO ESTÁ RELACIONADA COM NENHUMA DOENÇA INSERIDA EM QUALQUER OUTRO CAPÍTULO;QUEDAS A29;;OS QUADROS COOP/WONCA PERMITEM CODIFICAR O ESTADO FUNCIONAL DO PACIENTE (VER CAPÍTULO 8 DO MANUAL).;LIMITAÇÃO FUNCIONAL/ INCAPACIDADE NÃO RELACIONADA A ALGUM PROBLEMA DE OUTRO CAPITULO;1;2;2
153;A29;OUTROS SINAIS/SINTOMAS GERAIS;TODO O TIPO DE INFECÇÕES DE TUBERCULOSE EM QUALQUER PARTE DO CORPO, EFEITOS TARDIOS;;;;;1;2;2
154;A70;TUBERCULOSE;TODO O TIPO DE INFECÇÕES DE TUBERCULOSE EM QUALQUER PARTE DO CORPO, EFEITOS TARDIOS.;;FEBRE A03, TOSSE R05;;CONVERSÃO PARA UM TESTE POSITIVO DE TUBERCULINA / OU DEMONSTRAÇÃO DE MYCOBACTERIUM TUBERCULOSIS POR MICROSCOPIA OU CULTURA / OU MANIFESTAÇÃO CARACTERÍSTICA NA RADIOGRAFIA DO TÓRAX / OU MANIFESTAÇÃO HISTOLÓGICA CARACTERÍSTICA POR BIÓPSIA;7;2;2
155;D10;VÔMITO;EMESE, HIPEREMESE, ESFORÇO DE VÔMITO;HEMATEMESE D14 / DURANTE A GRAVIDEZ WO6;;CODIFICAR DIARRÉIA E VÔMITOS NO MODO PROBLEMAS, COMO D11;;1;4;2
156;A94;MORBIDADE PERINATAL, OUTRA;;CONDIÇÕES CONGÊNITAS A90 / ATRASO DE CRESCIMENTO T10;;;MORBIDADE ATÉ 4 SEMANAS APÓS O PARTO;7;2;2
157;A95;MORTALIDADE PERINATAL;;;;;MORTE ATÉ 4 SEMANAS APÓS O PARTO;7;2;2
158;A96;MORTE;;PERINATAL A95;;;;7;2;2
159;A71;SARAMPO;COMPLICAÇÕES DE SARAMPO;;FEBRE A03, DOENÇA VIRAL COM EXANTEMA A76, ERUPÇÃO CUTÂNEA S07;;PRÓDROMO COM INJEÇÃO DAS CONJUNTIVAS, FEBRE E TOSSE / MANCHAS BRANCAS EM BASE VERMELHA NAS MEMBRANAS DA MUCOSA JUGAL (MANCHAS DE KOPLIK), OU ERUPÇÃO MACULOPAPULAR CONFLUENTE NA FACE E CORPO, OU EXANTEMA ATÍPICO NUM INDIVÍDUO PARCIALMENTE IMUNE DURANTE UM S;7;2;2
160;A72;VARICELA;COMPLICAÇÕES DE VARICELA;HERPES ZOSTER S70;FEBRE A03, DOENÇA VIRAL COM EXANTEMA A76, ERUPÇÃO CUTÂNEA S07;;: EXANTEMA VESICULAR, EM QUE AS LESÕES EVOLUEM RAPIDAMENTE DE PÁPULAS SUPERFICIAIS A VESÍCULAS E, EVENTUALMENTE, A CROSTAS;7;2;2
161;A73;MALÁRIA;COMPLICAÇÕES DE MALÁRIA;PROFILAXIA DA MALÁRIA A44;FEBRE A03;;FEBRE INTERMITENTE COM CALAFRIOS E SUORES FRIOS NUM HABITANTE OU VISITANTE RECENTE DE UMA REGIÃO COM MALÁRIA / OU DEMONSTRAÇÃO DE FORMAS DO PARASITA DA MALÁRIA NO SANGUE PERIFÉRICO;7;2;2
162;A74;RUBÉOLA;COMPLICAÇÕES DA RUBÉOLA, RUBÉOLA CONGÊNITA;ROSÉOLA INFANTIL A76;FEBRE A03, DOENÇA VIRAL COM EXANTEMA A76, ERUPÇÃO CUTÂNEA S07;;EXANTEMA AGUDO COM NÓDULOS LINFÁTICOS DILATADOS, NORMALMENTE SUBOCCIPITAL E RETROAURICULAR, ERUPÇÃO CUTÂNEA PRIMEIRO NA FACE, DEPOIS NO TRONCO E REGIÃO PROXIMAL DOS MEMBROS / OU EVIDÊNCIA SEROLÓGICA DE INFECÇÃO DE RUBÉOLA;7;2;2
163;A75;MONONUCLEOSE INFECCIOSA;FEBRE GLANDULAR;;FEBRE A03 / NÓDULOS LINFÁTICOS AUMENTADOS B02 / INFECÇÃO AGUDA DO TRATO RESPIRATÓRIO SUPERIOR R74;;INFLAMAÇÃO DAS AMÍGDALAS OU DA FARINGE COM LINFADENOPATIA NÃO CONFINADA AOS NÓDULOS CERVICAIS ANTERIORES, E LINFÓCITOS ATÍPICOS NO ESFREGAÇO DE SANGUE OU ESPLENOMEGALIA / OU TITULO AUMENTADO DE ANTICORPOS HETERÓFILOS ANORMAIS OU PESQUISA POSITIVA DE VÍRUS;7;2;2
164;A76;OUTRO EXANTEMA VIRAL;FEBRE COM ERUPÇÃO CUTÂNEA, QUINTA DOENÇA, ROSÉOLA INFANTIL;DOENÇAS ESPECIFICADAS EM A71, A72, A74, A75;;;;7;2;2
165;A77;DENGUE E OUTRAS DOENÇAS VIRAIS NE;ADENOVÍRUS / VACINA / DOENÇAS POR COXSACKIE / DENGUE / DOENÇA DAS MÃOS, PÉS E BOCA / FEBRE DE ROSS RIVER;EXANTEMAS VIRAIS A76, GRIPE R80;;;;7;2;2
166;A78;HANSENÍASE E OUTRAS DOENÇAS INFECCIOSAS NE;BRUCELOSE / INFECÇÕES COM LOCALIZAÇÃO NÃO ESPECIFICADA / DOENÇA DE LYME / INFECÇÕES MENINGOCÓCICAS / MYCOPLASMA / FEBRE Q / RIQUETSIOSE / ESCARLATINA / DOENÇA SEXUALMENTE TRANSMISSÍVEL NE / AFTAS NE / TOXOPLASMOSE;MENINGITE MENINGOCÓCICA N71;;;;7;2;2
167;A79;CARCINOMATOSE (LOCALIZAÇÃO PRIMÁRIA DESCONHECIDA);NEOPLASIAS SECUNDÁRIAS E METASTÁTICAS COM LOCALIZAÇÃO PRIMÁRIA DESCONHECIDA;;OUTRA DOENÇA GENERALIZADA A99;;: EVIDÊNCIA HISTOLÓGICA DE MALIGNIDADE;7;2;2
168;A80;LESÃO TRAUMÁTICA/ACIDENTE NE;ACIDENTE DE TRÂNSITO;LESÃO TRAUMÁTICA MÚLTIPLA A81, EFEITOS TARDIOS DE LESÃO TRAUMÁTICA A82;;;;7;2;2
169;A81;POLITRAUMATISMOS/FERIMENTOS MÚLTIPLOS;LESÕES INTERNAS NE;;;NESTA CLASSIFICAÇÃO, OS TERMOS “GERAL” E “MÚLTIPLO” REFEREM-SE A TRÊS OU MAIS LOCALIZAÇÕES CORPORAIS OU SISTEMAS. AS CONDIÇÕES QUE AFETAM UMA OU DUAS ZONAS DEVERÃO SER CODIFICADAS NESTAS.;;7;2;2
170;A82;EFEITO SECUNDÁRIO DE LESÃO TRAUMÁTICA;SEQÜELAS, CICATRIZES RESULTANTE DE FERIMENTOS ANTERIORES / AMPUTAÇÃO ANTERIOR;EFEITOS RELACIONADOS COM SISTEMAS CORPORAIS ESPECÍFICOS (CODIFICAR NO CAPÍTULO DOS SISTEMAS) / EFEITOS PSICOLÓGICOS P02 / REAÇÃO AGUDA AO STRESS P02 / PERTURBAÇÃO DE ESTRESSE PÓS-TRAUMÁTICO P82 / FERIDA INFECTADA S11 / CICATRIZ S99;;;;7;2;2
171;A84;INTOXICAÇÃO POR MEDICAMENTO;OVERDOSE;ABUSO DE MEDICAÇÃO P18 / TENTATIVA DE SUICÍDIO P77 / COMA INSULÍNICO T87;;;TOXICIDADE OU INCAPACIDADE PROVOCADA POR OVERDOSE ACIDENTAL OU DELIBERADA DE UM AGENTE COM PROPRIEDADES MEDICINAIS QUANDO TOMADO NA DOSE HABITUAL;7;2;2
172;A85;EFEITO ADVERSO DE FÁRMACO DOSE CORRETA;EFEITOS SECUNDÁRIOS, ALERGIA E ANAFILAXIA DEVIDOS A MEDICAÇÃO EM DOSE CORRETA;OVERDOSE OU ENVENENAMENTO A84 / REAÇÃO À IMUNIZAÇÃO E TRANSFUSÃO A87 / PARKINSONISMO N87 / DEPENDÊNCIA OU HABITUAÇÃO P18 / DERMATITE DE CONTATO S88 / COMA INSULÍNICO T87;;É POSSÍVEL AINDA CODIFICAR A NATUREZA DOS EFEITOS SECUNDÁRIOS;SINAIS E SINTOMAS ATRIBUÍDOS À INGESTÃO ADEQUADA DE MEDICAMENTOS, E NÃO A UMA DOENÇA OU FERIMENTO;7;2;2
173;A86;EFEITO TÓXICO DE SUBSTÂNCIA NÃO MEDICINAL;MONÓXIDO DE CARBONO / EFEITOS GERAIS OU LOCAIS / MATERIAIS INDUSTRIAIS / CHUMBO / ANIMAIS, INSETOS, PLANTAS, SERPENTES VENENOSAS;DEVIDO À AGENTES MEDICINAIS A84, A85, OU AO ÁLCOOL, TABACO, DROGAS P16 A P19 / EFEITOS TÓXICOS RESPIRATÓRIOS R99 / QUEIMADURAS QUÍMICAS - INTERNAS OU EXTERNAS S14 / MORDEDURAS NÃO-TÓXICAS S12, S13 / DERMATITE DE CONTATO S88;;;;7;2;2
174;A87;COMPLICAÇÕES DE TRATAMENTO MÉDICO;CHOQUE ANESTÉSICO / REAÇÕES A IMUNIZAÇÃO E TRANSFUSÃO / RUPTURA, INFECÇÃO, HEMORRAGIA DE FERIDA OPERATÓRIA / PROBLEMAS RESULTANTES DE RADIAÇÃO DIAGNÓSTICA OU TERAPÊUTICA;PERTURBAÇÕES INESPERADAS RESULTANTES DA CIRURGIA, TRATAMENTO COM MEDICAMENTOS, RADIOTERAPIA OU QUALQUER OUTRA FORMA DE TERAPÊUTICA;;;PERTURBAÇÕES INESPERADAS RESULTANTES DA CIRURGIA, TRATAMENTO COM MEDICAMENTOS, RADIOTERAPIA OU QUALQUER OUTRA FORMA DE TERAPÊUTICA;7;2;2
175;K83;DOENÇA VALVULAR CARDÍACA NE;ENDOCARDITE CRÔNICA / PROLAPSO DA VÁLVULA MITRAL / INSUFICIÊNCIA DA VÁLVULA TRICÚSPIDE, MITRAL, PULMONAR, AÓRTICA NÃO-REUMÁTICA;DOENÇA VALVULAR REUMÁTICA K71;DOENÇA CARDÍACA HIPERTENSIVA K87, SOPROS CARDÍACOS NÃO-ESPECIFICADOS K81;;AUSÊNCIA DE CRITÉRIOS DA DOENÇA CARDÍACA REUMÁTICA CRÔNICA K71 E MANIFESTAÇÃO DE DISFUNÇÃO VALVULAR QUER POR SOPRO CARDÍACO CARACTERÍSTICO, QUER POR SINAIS IMAGIOLÓGICOS OU ECOCARDIOGRÁFICOS DO FUNCIONAMENTO VALVULAR ANORMAL;7;7;2
176;K84;OUTRAS DOENÇAS CARDÍACAS;BLOQUEIO DE RAMO / PARADA CARDÍACA / CARDIOMEGALIA / DOENÇA DO PERICÁRDIO / CARDIOMIOPATIA /BLOQUEIO CARDÍACO / BLOQUEIO DO RAMO ESQUERDO / OUTROS DISTÚRBIOS DA CONDUÇÃO / OUTRAS DOENÇAS CARDÍACAS NÃO-ESPECIFICADAS;ARRITMIAS CARDÍACAS K80;;;;7;7;2
177;K85;PRESSÃO ARTERIAL ELEVADA;PRESSÃO ARTERIAL ELEVADA NÃO CORRESPONDENDO AOS CRITÉRIOS ESTABELECIDOS EM K86 E K87 /HIPERTENSÃO TRANSITÓRIA OU INSTÁVEL;;;;;7;7;2
178;K86;HIPERTENSÃO SEM COMPLICAÇÕES;HIPERTENSÃO ESSENCIAL / HIPERTENSÃO NE / HIPERTENSÃO IDIOPÁTICA / HIPERTENSÃO INSTÁVEL;HIPERTENSÃO COM COMPLICAÇÕES K87, DURANTE A GRAVIDEZ W81;PRESSÃO SANGUÍNEA ELEVADA K85;TRATANDO-SE DE UMA CRIANÇA, CONSULTAR AS TABELAS DE PRESSÃO ARTERIAL PARA CRIANÇAS 2: EM CASO DE HIPERTENSÃO SECUNDÁRIA, CODIFIQUE A CAUSA SUBJACENTE;DUAS OU MAIS MEDIDAS EM CADA CONSULTA, AO LONGO DE DUAS OU MAIS CONSULTAS, COM PRESSÃO ARTERIAL DIASTÓLICA MÉDIA SUPERIOR A 95MMHG OU SISTÓLICA SUPERIOR A 160MMHG (EM PACIENTES ADULTOS) / DUAS OU MAIS LEITURAS NUMA CONSULTA EM QUE O PACIENTE APRESENTA UMA;7;7;2
179;K87;HIPERTENSÃO COM COMPLICAÇÕES;HIPERTENSÃO MALIGNA;HIPERTENSÃO SEM COMPLICAÇÕES K86;;1: PARA CRIANÇAS, É NECESSÁRIO CONSULTAR TABELAS DE PRESSÃO ARTERIAL PEDIÁTRICAS APROPRIADAS 2: SE HIPERTENSÃO SECUNDÁRIA, É NECESSÁRIO CODIFICAR TAMBÉM A CAUSA/ PROBLEMA DE BASE;DUAS OU MAIS MEDIDAS EM CADA CONSULTA, AO LONGO DE DUAS OU MAIS CONSULTAS, COM PRESSÃO ARTERIAL DIASTÓLICA MÉDIA SUPERIOR A 95MMHG OU SISTÓLICA SUPERIOR A 160MMHG (EM PACIENTES ADULTOS) / DUAS OU MAIS LEITURAS EM UMA CONSULTA EM QUE O PACIENTE APRESENTA UM;7;7;2
180;K88;HIPOTENSÃO POSTURAL;HIPOTENSÃO IDIOPÁTICA, ORTOSTÁTICA;DEVIDO À MEDICAÇÃO A85;PRESSÃO ARTERIAL BAIXA K29;;SINAIS OU SINTOMAS DE INSUFICIÊNCIA CEREBROVASCULAR (TONTURAS, SÍNCOPE) AO PASSAR REPENTINAMENTE DA POSIÇÃO SUPINA PARA A POSIÇÃO VERTICAL / E DIMINUIÇÃO DA PRESSÃO ARTERIAL EM 15MMHG EM DUAS OU MAIS CIRCUNSTÂNCIAS AO PASSAR DE UMA POSIÇÃO SUPINA PARA UMA;7;7;2
181;K89;ISQUEMIA/ ACIDENTE CEREBRAL TRANSITÓRIA(O);INSUFICIÊNCIA BASILAR / “ATAQUES DE QUEDA” / ACIDENTES ISQUÊMICOS TRANSITÓRIOS (AIT) / AMNÉSIA GERAL TRANSITÓRIA;ACIDENTE CEREBROCARDIOVASCULAR K90, ENXAQUECA N89, SOPRO CAROTÍDEO K81;DESMAIOS, SINCOPE A06;CÓDIGO DUPLO COM K91;SINTOMAS DE HIPOFUNÇÃO CEREBRAL TEMPORÁRIA (MENOS DE 24 HORAS), APARECIMENTO REPENTINO, DE ORIGEM PRESUMIVELMENTE VASCULAR, SEM SEQÜELAS / COM EXCLUSÃO DE ENXAQUECA, ENXAQUECA EQUIVALENTE, OU EPILEPSIA;7;7;2
182;K90;TROMBOSE/ACIDENTE VASCULAR CEREBRAL;APOPLEXIA / EMBOLIA CEREBRAL / ENFARTE CEREBRAL / TROMBOSE CEREBRAL / ACIDENTE VASCULAR CEREBRAL (AVC), OCLUSÃO OU ESTENOSE / HEMORRAGIA CEREBRAL / HEMORRAGIA SUBARACNÓIDEA;ISQUEMIA CEREBRAL TRANSITÓRIA K89;;CÓDIGO DUPLO COM K91;SINAIS E SINTOMAS DE UMA PERTURBAÇÃO DA FUNÇÃO CEREBRAL, PRESUMIVELMENTE DE ORIGEM VASCULAR, COM DURAÇÃO SUPERIOR A 24 HORAS OU PROVOCANDO A MORTE EM QUATRO SEMANAS (28 DIAS) APÓS O APARECIMENTO;7;7;2
183;K91;DOENÇA VASCULAR CEREBRAL;ANEURISMA CEREBRAL, SEQÜELAS DE TROMBOSE;;;;ISQUEMIA CEREBRAL TRANSITÓRIA OU TROMBOSE PRECEDENTES / OU RESULTADOS DE INVESTIGAÇÃO EVIDENCIANDO DOENÇA VASCULAR CEREBRAL;7;7;2
184;K92;ATEROSCLEROSE/DOENÇA VASCULAR PERIFÉRICA;ARTERIOSCLEROSE / EMBOLIA ARTERIAL, TROMBOSE OU ESTENOSE / ATEROMA / ENDOARTERITE / GANGRENA / CLAUDICAÇÃO INTERMITENTE / ISQUEMIA DOS MEMBROS / SÍNDROME DE RENAUD / VASOESPASMO;MESENTÉRICA D99, OFTÁLMICA F99, DA RETINA F99, CORONÁRIA DE K74 A K76, PULMONAR K82, CEREBRAL K89,K90, ANEURISMA K99, RENAL U99 / COMO COMPLICAÇÃO DE ABORTO, GRAVIDEZ, PARTO W77 OU PUERPÉRIO W96;;;;7;7;2
185;K93;EMBOLIA PULMONAR;ENFARTE PULMONAR (ARTERIAL OU VENOSO), TROMBOEMBOLIA, TROMBOSE;COMO COMPLICAÇÃO DE ABORTO, GRAVIDEZ, PARTO W77, OU PUERPÉRIO W96;DISPNÉIA R02;;APARECIMENTO SÚBITO DE DISPNÉIA OU TAQUIPNÉIA, E PROVAS CLÍNICAS OU IMAGIOLÓGICAS DE ENFARTE PULMONAR, OU SINAIS ECG DE SOBRECARGA VENTRICULAR DIREITA AGUDA;7;7;2
186;K94;FLEBITE/TROMBOFLEBITE;TROMBOSE VENOSA SUPERFICIAL OU PROFUNDA / FLEBOTROMBOSE / TROMBOSE PORTAL;TROMBOSE CEREBRAL K89 K90 / TROMBOFLEBITE NA GRAVIDEZ W77 OU NO PUERPÉRIO W96;;;;7;7;2
187;K95;VEIAS VARICOSAS DA PERNA;ECZEMA VARICOSO / INSUFICIÊNCIA VENOSA / ESTASE VENOSA;ÚLCERA VARICOSA S97;VEIAS PROEMINENTES K06;;PRESENÇA DE VEIAS SUPERFICIAIS DILATADAS NAS EXTREMIDADES INFERIORES / OU DEMONSTRAÇÃO DE INCOMPETÊNCIA VALVULAR;7;7;2
188;K96;HEMORRÓIDAS;HEMORRÓIDAS INTERNAS COM OU SEM COMPLICAÇÕES, HEMATOMA PERIANAL / PÓLIPO CUTÂNEO HEMORROIDAL;;DORES ANAIS D04, HEMORRAGIA RETAL D16, TUMOR ANAL D29;;VISUALIZAÇÃO DE VARICOSIDADES DO PLEXO VENOSO DO ÂNUS / OU EDEMA DE INÍCIO AGUDO, DOLOROSO E AZULADO, LOCALIZADO NA ZONA PERIANAL /;7;7;2
189;K99;OUTRAS DOENÇAS DO APARELHO CIRCULATÓRIO;ANEURISMA DA AORTA / ARTERITE / FÍSTULA ARTERIOVENOSA / LINFOEDEMA / VARIZES ESOFÁGICAS / OUTRO ANEURISMA / POLIARTERITE NODOSA / VASCULITE / VEIAS VARICOSAS EM OUTRAS PARTES DO CORPO PARA ALÉM DAS EXTREMIDADES INFERIORES;LINFADENITE B71, ANEURISMA CEREBRAL K91, GANGRENA K92;;;;7;7;2
190;L01;SINAIS/SINTOMAS DO PESCOÇO;DOR ATRIBUÍDA À COLUNA CERVICAL OU AO SISTEMA MUSCULOESQUELÉTICO;DOR DE CABEÇA, CABEÇA OU FACE DOLORIDA NE N01;;;;1;8;2
191;L02;SINAIS/SINTOMAS DA REGIÃO DORSAL;DORSALGIA NE / DORES TORÁCICAS DORSAIS;DORES NA REGIÃO LOMBAR L03;;;;1;8;2
192;L03;SINAIS/SINTOMAS DA REGIÃO LOMBAR;DORES NAS COSTAS (LOMBARES OU SACROILÍACAS) / COCCIDINIA / LUMBAGO, LOMBALGIA;DOR TORÁCICA DORSAL L02, CIÁTICA L86;;;;1;8;2
193;L04;SINAIS/SINTOMAS DO TÓRAX;DORES TORÁCICAS ATRIBUÍDAS AO SISTEMA MÚSCULO-ESQUELÉTICO;DORES TORÁCICAS NE A11 / DOR PRECORDIAL K01 / DORES PROVOCADAS PELA RESPIRAÇÃO, DORES PLEURÍTICAS, PLEURODINIA R01;;;;1;8;2
194;L05;SINAIS/SINTOMAS DA AXILA;DORES NO FLANCO;SINTOMAS RENAIS U14;;;;1;8;2
195;L07;SINAIS/SINTOMAS DA MANDÍBULA;SINTOMAS DA ARTICULAÇÃO TEMPORO-MANDIBULAR;SINAIS/SINTOMAS DOS DENTES E GENGIVAS D19;;;;1;8;2
196;L08;SINAIS/SINTOMAS DOS OMBROS;;;;;;1;8;2
197;L09;SINAIS/SINTOMAS DOS BRAÇOS;;DORES MUSCULARES, MIALGIA L18;;;;1;8;2
